id,customer_id,amount,currency,payment_method,status,failure_reason,payment_state,possible_customer_debit,fraud_signal,retry_count,created_at
TX-DDE5792F,CUST-1079,4681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T16:16:04.003078
TX-7FAA12CE,CUST-1003,1181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T08:16:04.003078
TX-1A85EBF3,CUST-1068,3681.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T01:16:04.003078
TX-80767582,CUST-1209,4681.23,INR,CARD,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T11:16:04.003078
TX-649C0AD9,CUST-1167,3681.23,INR,NACH,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T12:16:04.003078
TX-F237BABB,CUST-1044,4681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T00:16:04.003078
TX-ACB42AAD,CUST-1072,2181.23,INR,NETBANKING,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T17:16:04.003078
TX-30AEDF5E,CUST-1033,4681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T09:16:04.003078
TX-90884A63,CUST-1248,4681.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T13:16:04.003078
TX-670F8D5B,CUST-1101,2181.23,INR,NACH,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T06:16:04.003078
TX-5067E35A,CUST-1203,3681.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T21:16:04.003078
TX-2B9B6C7D,CUST-1172,3681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T19:16:04.003078
TX-73DB153C,CUST-1165,2181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T06:16:04.003078
TX-79A37509,CUST-1164,2181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T13:16:04.003078
TX-E4688444,CUST-1295,11682.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T16:16:04.005117
TX-9AA264BE,CUST-1059,3681.23,INR,UPI,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T23:16:04.005117
TX-F488FDB4,CUST-1014,2181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T15:16:04.005117
TX-4E1585B2,CUST-1036,4681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T17:16:04.005117
TX-EE2B2780,CUST-1130,2181.23,INR,UPI,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T15:16:04.005117
TX-82933255,CUST-1230,4681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T23:16:04.005117
TX-E7340BF5,CUST-1215,7182.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T13:16:04.005117
TX-890FCAC8,CUST-1044,7182.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T21:16:04.005117
TX-CE611039,CUST-1086,11682.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T00:16:04.005117
TX-9AA25F0C,CUST-1205,11682.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T09:16:04.005117
TX-D1DC3E32,CUST-1133,1181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T04:16:04.005117
TX-C89DC3E3,CUST-1298,7182.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T08:16:04.005117
TX-36508C35,CUST-1257,4681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T14:16:04.005117
TX-41E3F432,CUST-1152,4681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T07:16:04.005117
TX-AD7F7548,CUST-1179,11682.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T15:16:04.005117
TX-5575635A,CUST-1248,2181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T06:16:04.005117
TX-0ACACFA0,CUST-1164,4681.23,INR,CARD,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T17:16:04.005117
TX-E0BCBB2A,CUST-1012,11682.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T19:16:04.005117
TX-AE55520A,CUST-1125,11682.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T01:16:04.005117
TX-FDA4140B,CUST-1237,3681.23,INR,UPI,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T11:16:04.007252
TX-0C367E51,CUST-1222,2181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T11:16:04.007252
TX-74947738,CUST-1231,7182.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T12:16:04.007252
TX-D34FF986,CUST-1106,11682.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T15:16:04.007252
TX-A99A0F77,CUST-1275,7182.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T13:16:04.007252
TX-345B2583,CUST-1059,2181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T18:16:04.007252
TX-F94B0114,CUST-1161,7182.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T21:16:04.007252
TX-EBE7A68C,CUST-1179,7182.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T07:16:04.007252
TX-B54C538A,CUST-1153,2181.23,INR,CARD,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T17:16:04.007252
TX-D3092C56,CUST-1123,3681.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T05:16:04.009263
TX-89737732,CUST-1199,3681.23,INR,NACH,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T22:16:04.009263
TX-39455AC8,CUST-1217,7182.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T05:16:04.009263
TX-2305B920,CUST-1089,7182.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T05:16:04.009263
TX-A699320D,CUST-1162,2181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T21:16:04.009263
TX-1E56DB0C,CUST-1249,3681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T00:16:04.009263
TX-343999A6,CUST-1254,7182.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T17:16:04.009263
TX-D732725A,CUST-1251,4681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T07:16:04.009263
TX-5CB4408D,CUST-1150,1181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T19:16:04.009263
TX-66833505,CUST-1087,7182.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T00:16:04.009263
TX-0F54A74D,CUST-1294,4681.23,INR,CARD,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T19:16:04.011272
TX-B3128D53,CUST-1022,3681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T02:16:04.011272
TX-E906EB7B,CUST-1127,4681.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T10:16:04.011272
TX-811E761B,CUST-1045,3681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T05:16:04.011272
TX-35AB4631,CUST-1180,2181.23,INR,NACH,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T02:16:04.011272
TX-786543A1,CUST-1106,2181.23,INR,CARD,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T00:16:04.011272
TX-33F433AC,CUST-1276,7182.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T16:16:04.011272
TX-B337D872,CUST-1294,3681.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T04:16:04.011272
TX-1E05C528,CUST-1211,1181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T19:16:04.011272
TX-3486931E,CUST-1128,2181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T15:16:04.013021
TX-4E9B8545,CUST-1202,2181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T03:16:04.013021
TX-2623A7B1,CUST-1213,11682.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T08:16:04.013021
TX-B796569B,CUST-1048,11682.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T04:16:04.013021
TX-6112F61F,CUST-1189,3681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T05:16:04.013021
TX-AE5CCF3A,CUST-1048,7182.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T20:16:04.013021
TX-7F889BB9,CUST-1033,11682.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T23:16:04.013021
TX-896E93F9,CUST-1138,2181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T18:16:04.013021
TX-0AAE23BD,CUST-1067,7182.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T15:16:04.013021
TX-F3F59FE3,CUST-1051,1181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T11:16:04.014538
TX-EAA5B918,CUST-1234,2181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T09:16:04.014538
TX-004BC9BF,CUST-1155,11682.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T19:16:04.014538
TX-DE9D7B03,CUST-1129,11682.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T13:16:04.015101
TX-CBFE85AF,CUST-1027,11682.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T20:16:04.015101
TX-201EA7AC,CUST-1120,11682.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T19:16:04.015101
TX-7520DD85,CUST-1001,11682.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T06:16:04.015101
TX-92A6D472,CUST-1228,2181.23,INR,CARD,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T12:16:04.015101
TX-59F97DD2,CUST-1217,3681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T06:16:04.015101
TX-5B06BFD6,CUST-1046,2181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T06:16:04.015101
TX-31B1F130,CUST-1071,3681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T04:16:04.015101
TX-06219A56,CUST-1036,11682.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T21:16:04.015101
TX-80503779,CUST-1180,2181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T20:16:04.015101
TX-F56CA920,CUST-1227,2181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T07:16:04.016420
TX-242F02C0,CUST-1197,2181.23,INR,NETBANKING,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T09:16:04.016420
TX-ED6FBC58,CUST-1142,2181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T21:16:04.016420
TX-AC72EA0D,CUST-1146,7182.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T18:16:04.016420
TX-AE6D7579,CUST-1261,2181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T13:16:04.016420
TX-3CC9A0F6,CUST-1123,3681.23,INR,NACH,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T12:16:04.016420
TX-45D54FD6,CUST-1037,2181.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T13:16:04.016420
TX-05F9409F,CUST-1292,2181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T13:16:04.016420
TX-CCB3A275,CUST-1242,11682.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T11:16:04.016420
TX-A0CA76E1,CUST-1135,1181.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T10:16:04.016420
TX-7E831458,CUST-1147,4681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T09:16:04.016420
TX-EF57947A,CUST-1275,4681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T19:16:04.016420
TX-0D547BF7,CUST-1262,3681.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T03:16:04.016420
TX-9C16B0CB,CUST-1034,3681.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T16:16:04.016420
TX-7FFA1B5D,CUST-1030,11682.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T07:16:04.016420
TX-1900311B,CUST-1029,1181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-26T18:16:04.016420
TX-377E762E,CUST-1090,11682.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T12:16:04.018430
TX-524D0D98,CUST-1255,2181.23,INR,NETBANKING,SUCCESS,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T03:16:04.018430
TX-FC7DE8C0,CUST-1086,11682.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T04:16:04.018430
TX-E233A025,CUST-1016,3681.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T09:16:04.018430
TX-9862DB7E,CUST-1135,7182.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T05:16:04.018430
TX-C5648992,CUST-1029,7182.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T00:16:04.018430
TX-54FCE702,CUST-1131,3681.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T00:16:04.018430
TX-B30959A0,CUST-1117,11682.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T10:16:04.019894
TX-41DE2073,CUST-1242,2181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T12:16:04.019894
TX-65313F57,CUST-1284,2181.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T22:16:04.019894
TX-5D0D067A,CUST-1164,2181.23,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T08:16:04.019894
TX-5B916282,CUST-1258,3681.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T01:16:04.019894
TX-EF27E23C,CUST-1206,7182.23,INR,CARD,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-27T07:16:04.019894
TX-9F9896AD,CUST-1045,3681.23,INR,NACH,FAILED,INSUFFICIENT_FUNDS,CLEAR,False,False,0,2026-08-28T12:16:04.019894
