id,customer_id,amount,due_date,status,created_at
INV-054c4c42,CUST-1297,3500.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-d5a60893,CUST-1088,4800.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-7095f6b7,CUST-1244,4800.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-b403cede,CUST-1055,4800.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-7a6a3daa,CUST-1264,12000.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-8badc92c,CUST-1239,6500.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-9fab1f09,CUST-1148,12000.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-f86ffb83,CUST-1198,12000.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-e8f64b6e,CUST-1228,6500.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-37e486d0,CUST-1097,6500.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-13be8097,CUST-1007,6500.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-30987e6e,CUST-1268,12000.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-45927131,CUST-1053,12000.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-d1c4531e,CUST-1103,4800.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-3a60df60,CUST-1143,12000.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-b1bb6525,CUST-1208,6500.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-04d38743,CUST-1056,4800.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-adb5da6e,CUST-1069,12000.0,2026-08-10T13:16:04.140441,OVERDUE,2026-07-29T13:16:04.140441
INV-78e20ef1,CUST-1256,3500.0,2026-08-10T13:16:04.144967,OVERDUE,2026-07-29T13:16:04.144967
INV-35ee1a7a,CUST-1156,6500.0,2026-08-10T13:16:04.144967,OVERDUE,2026-07-29T13:16:04.144967
INV-330d8b71,CUST-1104,12000.0,2026-08-10T13:16:04.144967,OVERDUE,2026-07-29T13:16:04.144967
INV-02f8c6d1,CUST-1134,12000.0,2026-08-10T13:16:04.144967,OVERDUE,2026-07-29T13:16:04.144967
INV-46421ae0,CUST-1221,3500.0,2026-08-10T13:16:04.144967,OVERDUE,2026-07-29T13:16:04.144967
INV-9b9c2223,CUST-1227,6500.0,2026-08-10T13:16:04.144967,OVERDUE,2026-07-29T13:16:04.144967
INV-943fe2bd,CUST-1156,4800.0,2026-08-10T13:16:04.144967,OVERDUE,2026-07-29T13:16:04.144967
INV-1ab2fd02,CUST-1200,4800.0,2026-08-10T13:16:04.144967,OVERDUE,2026-07-29T13:16:04.144967
INV-941398fc,CUST-1284,12000.0,2026-08-10T13:16:04.144967,OVERDUE,2026-07-29T13:16:04.144967
INV-6428f653,CUST-1029,4800.0,2026-08-10T13:16:04.146521,OVERDUE,2026-07-29T13:16:04.146521
INV-9e63bf36,CUST-1181,12000.0,2026-08-10T13:16:04.146521,OVERDUE,2026-07-29T13:16:04.146521
INV-ba9c8e66,CUST-1024,3500.0,2026-08-10T13:16:04.146521,OVERDUE,2026-07-29T13:16:04.146521
INV-24a154a5,CUST-1175,3500.0,2026-08-10T13:16:04.146521,OVERDUE,2026-07-29T13:16:04.146521
INV-72aa5038,CUST-1211,6500.0,2026-08-10T13:16:04.146521,OVERDUE,2026-07-29T13:16:04.146521
INV-db5db632,CUST-1121,4800.0,2026-08-10T13:16:04.146521,OVERDUE,2026-07-29T13:16:04.146521
INV-d5452230,CUST-1059,3500.0,2026-08-10T13:16:04.146521,OVERDUE,2026-07-29T13:16:04.146521
INV-0a04affb,CUST-1236,6500.0,2026-08-10T13:16:04.146521,OVERDUE,2026-07-29T13:16:04.146521
INV-535a401b,CUST-1011,12000.0,2026-08-10T13:16:04.147539,OVERDUE,2026-07-29T13:16:04.147539
INV-72d39039,CUST-1293,6500.0,2026-08-10T13:16:04.147539,OVERDUE,2026-07-29T13:16:04.147539
INV-525b6f3a,CUST-1052,3500.0,2026-08-10T13:16:04.147539,OVERDUE,2026-07-29T13:16:04.147539
INV-ae8b6907,CUST-1154,6500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-8527f11f,CUST-1039,12000.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-b630f4d1,CUST-1294,3500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-ec884033,CUST-1297,3500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-2c8a2fbb,CUST-1291,6500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-e0ec9a70,CUST-1155,6500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-005ad7a3,CUST-1213,6500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-c5138c54,CUST-1281,12000.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-4451c50c,CUST-1256,4800.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-dd839e34,CUST-1273,12000.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-4f2dc1b9,CUST-1103,3500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-88b21693,CUST-1154,4800.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-0539361a,CUST-1105,3500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-010e079e,CUST-1121,4800.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-918820e2,CUST-1015,4800.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-5380adfb,CUST-1224,12000.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-319aa5ee,CUST-1140,4800.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-19a18198,CUST-1282,6500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-02ac2c91,CUST-1029,12000.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-77e65668,CUST-1209,6500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-e9d842e8,CUST-1072,3500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-d7468d7a,CUST-1298,3500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-29a3f333,CUST-1063,4800.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-6ffc460f,CUST-1217,12000.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-03804f0e,CUST-1141,4800.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-9560f934,CUST-1274,3500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-6525b84e,CUST-1217,6500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-8ea4905b,CUST-1186,6500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-e0cc54b4,CUST-1018,6500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-758cef47,CUST-1283,4800.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-b97894ea,CUST-1063,6500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-28758462,CUST-1131,3500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-8d17a409,CUST-1083,6500.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-c453e316,CUST-1141,12000.0,2026-08-10T13:16:04.148558,OVERDUE,2026-07-29T13:16:04.148558
INV-ddb935b5,CUST-1217,12000.0,2026-08-10T13:16:04.153348,OVERDUE,2026-07-29T13:16:04.153348
INV-8f72f322,CUST-1034,6500.0,2026-08-10T13:16:04.153348,OVERDUE,2026-07-29T13:16:04.153348
INV-4a7237b3,CUST-1015,6500.0,2026-08-10T13:16:04.153348,OVERDUE,2026-07-29T13:16:04.153348
INV-5ca8eb80,CUST-1228,4800.0,2026-08-10T13:16:04.153348,OVERDUE,2026-07-29T13:16:04.153348
INV-d9eff6ae,CUST-1157,4800.0,2026-08-10T13:16:04.153348,OVERDUE,2026-07-29T13:16:04.153348
INV-0b2227fe,CUST-1128,3500.0,2026-08-10T13:16:04.154949,OVERDUE,2026-07-29T13:16:04.154949
INV-aeb5cb0d,CUST-1232,12000.0,2026-08-10T13:16:04.154949,OVERDUE,2026-07-29T13:16:04.154949
INV-d5e9ba98,CUST-1168,6500.0,2026-08-10T13:16:04.154949,OVERDUE,2026-07-29T13:16:04.154949
INV-0225293c,CUST-1094,12000.0,2026-08-10T13:16:04.154949,OVERDUE,2026-07-29T13:16:04.154949
INV-e046a216,CUST-1012,4800.0,2026-08-10T13:16:04.154949,OVERDUE,2026-07-29T13:16:04.154949
INV-e1f79837,CUST-1087,4800.0,2026-08-10T13:16:04.154949,OVERDUE,2026-07-29T13:16:04.154949
INV-9bb7bd1e,CUST-1134,12000.0,2026-08-10T13:16:04.154949,OVERDUE,2026-07-29T13:16:04.154949
INV-a22f8e14,CUST-1061,4800.0,2026-08-10T13:16:04.154949,OVERDUE,2026-07-29T13:16:04.154949
INV-8fc2bd54,CUST-1254,12000.0,2026-08-10T13:16:04.154949,OVERDUE,2026-07-29T13:16:04.154949
INV-19d341d5,CUST-1137,4800.0,2026-08-10T13:16:04.154949,OVERDUE,2026-07-29T13:16:04.154949
INV-100cb84f,CUST-1221,12000.0,2026-08-10T13:16:04.154949,OVERDUE,2026-07-29T13:16:04.154949
INV-090e39a9,CUST-1097,6500.0,2026-08-10T13:16:04.154949,OVERDUE,2026-07-29T13:16:04.154949
INV-75e5cfab,CUST-1149,4800.0,2026-08-10T13:16:04.154949,OVERDUE,2026-07-29T13:16:04.154949
INV-7e12b86c,CUST-1190,12000.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-ebe1b3c7,CUST-1166,12000.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-f18a2300,CUST-1217,12000.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-ddea2948,CUST-1171,3500.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-d9196af8,CUST-1130,3500.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-3eb7e353,CUST-1287,6500.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-f7b5227e,CUST-1258,6500.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-6f7aefaa,CUST-1163,4800.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-26946e41,CUST-1023,3500.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-6b9c9424,CUST-1145,6500.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-95b9e1db,CUST-1085,6500.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-4eab4d91,CUST-1226,4800.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-3233bd1f,CUST-1094,3500.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-758c4083,CUST-1240,4800.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-953b155e,CUST-1183,3500.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-f318e192,CUST-1064,3500.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-4021a8c1,CUST-1087,6500.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-d1bcecd1,CUST-1003,4800.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-0dba3d46,CUST-1049,4800.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-f67807e0,CUST-1192,3500.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-be93d6f3,CUST-1236,3500.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-6768ae92,CUST-1003,6500.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-e9b014f9,CUST-1292,12000.0,2026-08-10T13:16:04.157121,OVERDUE,2026-07-29T13:16:04.157121
INV-e247b46b,CUST-1029,6500.0,2026-08-10T13:16:04.160473,OVERDUE,2026-07-29T13:16:04.160473
INV-8a3e0cc9,CUST-1205,12000.0,2026-08-10T13:16:04.160473,OVERDUE,2026-07-29T13:16:04.160473
INV-64994f20,CUST-1011,12000.0,2026-08-10T13:16:04.160473,OVERDUE,2026-07-29T13:16:04.160473
INV-c6c2f151,CUST-1079,12000.0,2026-08-10T13:16:04.160473,OVERDUE,2026-07-29T13:16:04.160473
INV-dcdab22e,CUST-1068,12000.0,2026-08-10T13:16:04.160473,OVERDUE,2026-07-29T13:16:04.160473
INV-618baaff,CUST-1103,6500.0,2026-08-10T13:16:04.160473,OVERDUE,2026-07-29T13:16:04.160473
INV-06237b5b,CUST-1289,12000.0,2026-08-10T13:16:04.160473,OVERDUE,2026-07-29T13:16:04.160473
INV-9b2ce3c7,CUST-1096,6500.0,2026-08-10T13:16:04.160473,OVERDUE,2026-07-29T13:16:04.160473
INV-95444988,CUST-1263,3500.0,2026-08-10T13:16:04.160473,OVERDUE,2026-07-29T13:16:04.160473
INV-f5626e69,CUST-1080,4800.0,2026-08-10T13:16:04.160473,OVERDUE,2026-07-29T13:16:04.160473
INV-f5625da8,CUST-1240,3500.0,2026-08-10T13:16:04.160473,OVERDUE,2026-07-29T13:16:04.160473
INV-b52dbac2,CUST-1066,6500.0,2026-08-10T13:16:04.160473,OVERDUE,2026-07-29T13:16:04.160473
INV-fe3aa823,CUST-1292,12000.0,2026-08-10T13:16:04.160473,OVERDUE,2026-07-29T13:16:04.160473
INV-7675c15d,CUST-1056,3500.0,2026-08-10T13:16:04.160473,OVERDUE,2026-07-29T13:16:04.160473
INV-f943ed79,CUST-1292,12000.0,2026-08-10T13:16:04.160473,OVERDUE,2026-07-29T13:16:04.160473
INV-cfaf82e9,CUST-1009,3500.0,2026-08-10T13:16:04.160473,OVERDUE,2026-07-29T13:16:04.160473
